fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,year,month,day,day_of_week,time_bin,trip_distance
9.3,-73.987011,40.776157,-73.994649,40.750440000000005,1,2009,8,14,Friday,Afternoon,1.8213889432056416
6.5,-73.970823,40.798272999999995,-73.95598199999999,40.787948,1,2012,4,5,Thursday,Midday,1.0543830595074408
5.0,-73.97303000000001,40.752042,-73.977175,40.745387,5,2013,5,21,Tuesday,Late Night,0.5084646978941729
13.5,-73.97331700000001,40.750867,-73.991122,40.747067,1,2013,6,18,Tuesday,Afternoon,0.9683128295273822
6.5,-73.983035,40.744606,-73.97535400000001,40.761604,1,2009,8,25,Tuesday,Morning,1.2414279390949383
5.7,-73.970607,40.763045,-73.95798,40.776922,1,2009,2,11,Wednesday,Afternoon,1.1644944899904996
7.7,-73.975358,40.777341,-73.953388,40.788407,1,2011,8,25,Thursday,Midday,1.380560874778972
5.7,-73.971488,40.754987,-73.980705,40.746196999999995,1,2011,8,25,Thursday,Midday,0.7756745116641683
7.7,-73.981137,40.740717,-73.97916500000001,40.765021999999995,1,2009,1,31,Saturday,Morning,1.6825859626611153
10.0,-73.98679,40.761328000000006,-73.961224,40.760216,1,2012,12,18,Tuesday,Evening,1.3402630440372982
6.9,-73.992077,40.729163,-73.97976,40.74491,1,2009,4,3,Friday,Night,1.2648221307969028
7.3,-73.99079300000001,40.750895,-73.974758,40.741923,5,2009,6,2,Tuesday,Morning,1.0435240775166932
4.5,-73.956615,40.767603,-73.965367,40.769688,2,2014,1,25,Saturday,Afternoon,0.48012748615934875
18.5,-73.971212,40.76246,-74.00549699999999,40.709082,1,2012,9,15,Saturday,Late Night,4.1019193133331155
8.9,-73.988975,40.748182,-74.00151,40.724912,2,2012,3,30,Friday,Afternoon,1.7366807051142654
4.9,-74.00435,40.751103,-74.004582,40.752137,2,2009,10,22,Thursday,Late Night,0.07247161927151181
6.5,-73.987447,40.733067,-74.002172,40.740632,1,2014,8,4,Monday,Afternoon,0.9314489998094302
6.5,-73.98507690429686,40.73244857788085,-73.9961166381836,40.73833847045898,2,2015,4,8,Wednesday,Midday,0.7069146069236719
10.5,-73.982832,40.770589,-73.980315,40.754798,1,2012,12,12,Wednesday,Morning,1.0990429664756125
13.3,-73.99276,40.753425,-73.953695,40.799692,1,2009,4,18,Saturday,Late Night,3.7945564266122793
15.5,-73.973638,40.757932,-73.997785,40.724342,1,2014,3,24,Monday,Midday,2.6429336313406195
6.1,-73.96678,40.757327,-73.982874,40.739181,1,2011,11,27,Sunday,Afternoon,1.5105941085018217
15.0,-73.977737,40.786840000000005,-74.00841,40.736417,1,2013,1,27,Sunday,Evening,3.836153553417078
10.1,-74.0139,40.7078,-73.9923,40.7493,0,2011,8,5,Friday,Morning,3.082545172535761
12.5,-73.99691999999999,40.72064,-73.98808000000001,40.74819,1,2014,10,4,Saturday,Night,1.9590982867929965
3.5,-73.97251999999999,40.753437,-73.968294,40.760745,1,2014,3,6,Thursday,Morning,0.5512847914129312
6.1,-73.98786199999999,40.738565,-73.999763,40.72195,1,2011,2,19,Saturday,Midday,1.3062748008285034
4.5,-73.965141,40.791169,-73.97085799999999,40.795761,1,2013,2,3,Sunday,Midday,0.4360243314426454
12.5,-74.00157,40.746642,-73.98325799999999,40.775935,1,2013,9,4,Wednesday,Morning,2.2395097410429092
8.5,-73.974902,40.763257,-73.989848,40.751999999999995,5,2012,4,14,Saturday,Evening,1.1031643985167818
4.0,-73.979315,40.776897,-73.986242,40.780575,1,2014,4,18,Friday,Night,0.44266557404587803
3.3,-73.996055,40.725228,-73.994737,40.719624,1,2012,2,16,Thursday,Late Night,0.3933260475294114
15.7,-73.977711,40.751507,-74.01070899999999,40.709197,1,2011,10,27,Thursday,Afternoon,3.3959278651257496
8.9,-73.96248299999999,40.773237,-73.982075,40.779066,1,2009,4,22,Wednesday,Midday,1.1014407457510094
4.5,-73.95896,40.759771,-73.968562,40.757476,1,2011,12,27,Tuesday,Midday,0.5269858518865688
5.7,-73.98522,40.723707,-73.99152,40.735177,2,2009,12,30,Wednesday,Night,0.8584614041516874
10.5,-73.971685,40.762707,-73.995203,40.759983,1,2013,1,4,Friday,Evening,1.2451692342842673
10.0,-73.98944854736328,40.73759078979492,-73.97264862060547,40.75937271118164,1,2015,5,5,Tuesday,Midday,1.743173275543837
9.3,-73.994087,40.751154,-73.982028,40.758136,4,2010,7,1,Thursday,Morning,0.7944527353086474
7.3,-73.98158000000001,40.763143,-74.000254,40.759134,3,2009,9,1,Tuesday,Morning,1.0158428186971686
8.0,-74.015043,40.714613,-74.00794300000001,40.705562,1,2014,10,6,Monday,Night,0.7276138559187518
10.5,-73.973467,40.757442,-73.99736700000001,40.724577,2,2014,7,6,Sunday,Afternoon,2.592786818126373
10.9,-74.00716899999999,40.713268,-73.98691099999999,40.725255,1,2010,7,3,Saturday,Afternoon,1.3459469575298681
4.0,-73.989765,40.75674,-73.9832,40.761088,1,2013,5,1,Wednesday,Late Night,0.45642770672979016
5.3,-73.968733,40.786187,-73.980648,40.774107,1,2010,12,5,Sunday,Midday,1.04181234917444
11.0,-73.990382,40.756108000000005,-73.98875799999999,40.739479,3,2013,3,28,Thursday,Evening,1.1521643542643494
8.5,-73.966798,40.804314,-73.982236,40.775824,1,2012,8,10,Friday,Evening,2.127818590608223
7.7,-74.00555899999999,40.745773,-73.976892,40.736789,2,2011,4,14,Thursday,Midday,1.6241152285253924
5.0,-73.97785,40.726059,-73.979853,40.727001,1,2009,1,27,Tuesday,Late Night,0.1234412475767927
6.9,-73.955365,40.76489,-73.957835,40.767198,1,2009,10,27,Tuesday,Morning,0.20528507073451763
8.5,-73.985763,40.767742,-73.97381,40.753972,1,2011,7,20,Wednesday,Morning,1.1387112270202682
6.9,-73.969563,40.790341999999995,-73.99117,40.760643,2,2011,5,27,Friday,Late Night,2.3429682719498044
10.0,-73.97529,40.762167,-73.978365,40.750115,2,2013,12,8,Sunday,Evening,0.8481748391537545
8.1,-73.978615,40.753807,-73.96386,40.771023,1,2011,12,8,Thursday,Afternoon,1.4182501158914154
6.5,-73.974151,40.747188,-73.99212,40.738021999999994,2,2009,3,15,Sunday,Midday,1.1340468782372595
13.5,-73.99364,40.7525,-73.98147,40.7558,1,2014,6,14,Saturday,Midday,0.6765912762857129
8.5,-74.001552,40.746532,-73.977492,40.764309999999995,1,2012,1,19,Thursday,Afternoon,1.7592455840282968
6.9,-73.961988,40.773478,-73.967392,40.787932,1,2009,6,30,Tuesday,Afternoon,1.03798855822731
6.5,-73.981443,40.741223,-73.97009,40.756593,1,2012,1,31,Tuesday,Morning,1.217001026964876
15.7,-73.996386,40.748545,-74.010177,40.719637,2,2009,8,23,Sunday,Late Night,2.123979949174959
6.9,-73.979605,40.735331,-73.965554,40.754758,1,2012,7,17,Tuesday,Midday,1.5306816146332352
13.5,-73.99002838134766,40.7345085144043,-73.96251678466798,40.77288436889648,1,2015,2,12,Thursday,Night,3.0174682136012754
7.0,-73.96212,40.776277,-73.979177,40.783587,5,2013,10,26,Saturday,Midday,1.0254843282647812
4.9,-73.977352,40.760313,-73.959138,40.759398,1,2009,10,3,Saturday,Morning,0.9553813878944515
3.0,-73.98825699999999,40.737727,-73.986637,40.739952,5,2014,8,12,Tuesday,Afternoon,0.17558519048991866
13.0,-73.949565,40.77688,-73.953507,40.806867,5,2013,7,12,Friday,Late Night,2.08226584337516
12.1,-73.94614200000001,40.781162,-73.965843,40.80514,2,2010,1,28,Thursday,Afternoon,1.951202059830461
13.7,-73.973387,40.784707,-73.98787,40.751617,1,2011,11,9,Wednesday,Evening,2.408784849159026
13.7,-73.99023299999999,40.741791,-74.009532,40.704917,1,2010,1,19,Tuesday,Evening,2.741019212924794
4.5,-73.989575,40.758767,-73.969325,40.76603,6,2012,3,28,Wednesday,Midday,1.172625314263288
7.7,-73.967425,40.760568,-73.976065,40.776113,2,2011,11,3,Thursday,Morning,1.1654064059151694
7.3,-73.97304799999999,40.76212,-73.952492,40.766412,2,2009,5,5,Tuesday,Midday,1.115920954439184
4.1,-73.980082,40.765167,-73.98236999999999,40.770162,5,2009,9,12,Saturday,Afternoon,0.3653216683455686
5.3,-73.961784,40.755718,-73.97615,40.760831,2,2012,2,2,Thursday,Morning,0.8307727274586573
6.5,-74.004273,40.747427,-73.98634200000001,40.762392,1,2009,7,9,Thursday,Afternoon,1.3964658713338651
6.5,-73.99152,40.729727,-74.006927,40.729434999999995,1,2014,7,17,Thursday,Midday,0.8069933188635642
10.0,-73.951825,40.781593,-73.98133,40.76369,1,2014,9,27,Saturday,Morning,1.9783967467807984
8.0,-74.00302124023438,40.74802017211913,-74.00689697265625,40.72520446777344,1,2015,5,6,Wednesday,Morning,1.5895157641260964
6.1,-73.98113000000001,40.747072,-73.992207,40.730563,1,2012,6,25,Monday,Morning,1.2796843465154648
6.9,-73.974797,40.750455,-73.982217,40.736053000000005,2,2010,7,14,Wednesday,Evening,1.0682699878079402
10.9,-73.979348,40.750788,-74.010858,40.714418,1,2009,7,21,Tuesday,Evening,3.006256024802075
6.1,-74.01466500000001,40.714253,-74.01273,40.70823,2,2011,1,18,Tuesday,Midday,0.4283373851111638
3.7,-73.980037,40.745632,-73.973706,40.748954,1,2009,6,19,Friday,Late Night,0.4031449042771087
13.0,-73.97879028320312,40.76677703857422,-73.98624420166014,40.745872497558594,5,2015,6,23,Tuesday,Morning,1.4962147187062147
8.5,-73.992338,40.730622,-73.97272099999999,40.758221,1,2010,2,8,Monday,Midday,2.1659593253010114
13.7,-73.984891,40.769314,-73.989604,40.730931,1,2012,8,9,Thursday,Midday,2.6636222143520665
8.5,-74.00575500000001,40.740463,-73.98037,40.749253,5,2011,1,16,Sunday,Late Night,1.4611230717100567
7.5,-73.99512481689453,40.760101318359375,-73.98626708984375,40.772136688232415,1,2015,2,12,Thursday,Morning,0.9520846748165124
4.9,-73.97665699999999,40.75182,-73.990708,40.750923,1,2010,11,9,Tuesday,Morning,0.7381041609981961
9.7,-74.008374,40.720834,-73.97758499999999,40.75193,1,2012,5,29,Tuesday,Late Night,2.686131757682333
12.5,-73.98683100000001,40.747747,-73.99140899999999,40.715867,2,2014,10,9,Thursday,Late Night,2.215834609384472
5.0,-73.97712,40.745432,-73.974743,40.750415,6,2013,5,20,Monday,Afternoon,0.36610719629307426
7.3,-73.974914,40.751661,-73.981833,40.737164,1,2010,6,10,Thursday,Midday,1.0651834004761291
7.7,-73.979333,40.742212,-73.99385799999999,40.751518,1,2009,9,1,Tuesday,Midday,0.9958037393199852
8.5,-73.996418,40.732352,-73.977412,40.746833,2,2014,12,21,Sunday,Late Night,1.4111390246814333
5.7,-73.955878,40.76737,-73.967555,40.763067,1,2009,4,7,Tuesday,Midday,0.6795958486793313
16.0,-73.981145,40.774175,-73.98524499999999,40.729167,1,2012,11,3,Saturday,Evening,3.1173403774334196
11.7,-73.94748299999999,40.77117,-73.98988,40.73697,1,2009,5,13,Wednesday,Evening,3.241781910088394
10.1,-73.982596,40.751014,-73.99904699999999,40.722874,1,2010,3,12,Friday,Afternoon,2.1266340909835164
7.3,-74.003558,40.726427,-73.98179300000001,40.757147,5,2010,1,6,Wednesday,Morning,2.4091712405276473
4.5,-74.002515,40.719871999999995,-73.994063,40.721043,1,2012,8,5,Sunday,Late Night,0.4499589863782394
4.0,-73.98316,40.735692,-73.98687199999999,40.739433,1,2013,1,9,Wednesday,Night,0.32340209136299475
8.5,-73.985613,40.762795,-73.969266,40.797898,1,2010,7,4,Sunday,Evening,2.571917513620921
5.0,-74.00542,40.739482,-74.002707,40.733577,1,2013,10,20,Sunday,Late Night,0.4320388975613898
6.5,-74.00814100000001,40.738943,-73.987765,40.752772,1,2010,1,14,Thursday,Morning,1.4320805310749785
7.0,-73.99510500000001,40.732125,-74.008402,40.738292,1,2014,1,2,Thursday,Evening,0.8162564194262852
7.3,-73.999717,40.73835,-73.992147,40.72537,2,2009,8,7,Friday,Night,0.9805672700844865
17.3,-73.987622,40.758267,-74.00784399999999,40.705176,1,2011,5,1,Sunday,Late Night,3.8182088116940256
12.1,-73.995468,40.749305,-74.00689,40.708034999999995,2,2010,12,3,Friday,Evening,2.9137016435807777
10.1,-73.98665,40.739855,-74.00781500000001,40.750040000000006,1,2011,12,9,Friday,Midday,1.3125959728388499
5.7,-73.999977,40.727231,-73.999813,40.719266999999995,1,2012,6,1,Friday,Late Night,0.5503601795286401
12.9,-74.00772099999999,40.725855,-73.97808,40.752019,2,2009,11,1,Sunday,Morning,2.382563419947291
5.3,-73.994312,40.740935,-73.984237,40.754502,2,2011,9,28,Wednesday,Midday,1.0756211391750514
5.5,-73.973294,40.755027,-73.979022,40.747021,1,2014,6,6,Friday,Midday,0.6292254654433251
8.1,-74.002382,40.734404999999995,-74.01352,40.707072,1,2011,9,3,Saturday,Late Night,1.9766635834793729
9.3,-73.974378,40.744052,-73.97991400000001,40.761059,1,2012,8,27,Monday,Midday,1.2103430204187855
5.0,-73.98504399999999,40.732313,-73.975437,40.730103,1,2013,7,12,Friday,Evening,0.5256971132984732
6.5,-74.001264,40.761711,-73.988011,40.756287,3,2013,12,24,Tuesday,Afternoon,0.7884221179664277
5.3,-73.991934,40.750118,-73.98801999999999,40.738424,1,2010,10,23,Saturday,Evening,0.8336016524498706
5.5,-73.98577399999999,40.762882,-73.979744,40.775181,1,2014,6,21,Saturday,Morning,0.9065254158299045
11.0,-73.96968299999999,40.752953000000005,-73.98777,40.737584000000005,3,2013,9,7,Saturday,Evening,1.422772488337832
5.5,-73.971052,40.757462,-73.979635,40.762667,2,2012,12,16,Sunday,Midday,0.575452945814699
6.1,-73.96021400000001,40.77315,-73.976311,40.750413,1,2012,7,4,Wednesday,Afternoon,1.782697434739619
10.0,-74.012982,40.706427000000005,-73.99455,40.718375,1,2013,1,6,Sunday,Midday,1.2702548890326186
10.1,-73.999853,40.738384,-74.00581700000001,40.705487,1,2011,5,2,Monday,Midday,2.2944593913442852
6.9,-74.004222,40.722266999999995,-73.996063,40.739343,5,2009,8,15,Saturday,Night,1.2548704627314409
7.5,-74.005955,40.717,-74.010857,40.708712,1,2013,3,14,Thursday,Morning,0.6275987710470481
8.5,-74.002652,40.733857,-73.993335,40.72245,1,2014,2,6,Thursday,Evening,0.9269667908450417
6.5,-73.97975,40.76513,-73.962025,40.767697,1,2011,5,23,Monday,Evening,0.9444083942079471
9.3,-73.980685,40.744708,-74.01001,40.720932,1,2011,2,15,Tuesday,Morning,2.2486839993130583
13.5,-73.99584,40.732914,-73.982775,40.775997,1,2013,1,31,Thursday,Night,3.054468080376167
5.0,-74.004237,40.751967,-74.005022,40.74148,1,2014,3,5,Wednesday,Late Night,0.7257906475773905
14.5,-73.959524,40.774139,-73.992576,40.748924,1,2013,4,1,Monday,Morning,2.455184261193835
4.9,-74.002718,40.760635,-74.002718,40.760635,2,2011,1,10,Monday,Midday,0.0
4.9,-73.967191,40.802096,-73.967435,40.792891,1,2010,6,24,Thursday,Midday,0.6361713160970174
5.7,-73.976844,40.758666,-73.987866,40.749311,1,2010,5,12,Wednesday,Afternoon,0.8664191832764407
3.7,-74.011739,40.704663,-74.005839,40.710507,1,2009,2,19,Thursday,Midday,0.5084917626515679
4.9,-74.002975,40.749237,-73.989446,40.753319,1,2009,5,22,Friday,Midday,0.7622771818844543
4.1,-73.995058,40.744817,-74.00275,40.744547999999995,2,2009,11,8,Sunday,Afternoon,0.4031057022961303
9.5,-73.975461,40.741243,-73.981388,40.75914,1,2012,9,14,Friday,Morning,1.2749644405710248
4.1,-73.977533,40.746435,-73.978513,40.74966,1,2010,10,12,Tuesday,Afternoon,0.22866849017406196
7.0,-74.00675799999999,40.72962,-73.996252,40.748296999999994,1,2013,3,1,Friday,Evening,1.4028625422734766
8.5,-73.98505899999999,40.727422999999995,-73.99553399999999,40.735665999999995,2,2013,3,23,Saturday,Midday,0.7907193095521005
6.9,-73.967664,40.771786,-73.976822,40.759771,2,2011,10,8,Saturday,Afternoon,0.9586158128379012
10.1,-73.965292,40.766492,-73.991095,40.751052,2,2012,1,10,Tuesday,Midday,1.7210647334440474
8.1,-73.985378,40.723558,-73.979093,40.750142,1,2011,7,13,Wednesday,Morning,1.8661311586171343
5.3,-73.994349,40.722509,-73.988383,40.723458,1,2012,8,18,Saturday,Evening,0.3192299331209617
10.0,-73.987495,40.74984,-73.97383,40.750295,1,2013,3,18,Monday,Midday,0.7159967312727875
10.5,-73.9826889038086,40.73786544799805,-74.00634765625,40.72651290893555,1,2015,4,29,Wednesday,Midday,1.466249561512368
7.7,-73.982618,40.766742,-73.990478,40.751458,2,2009,6,19,Friday,Midday,1.1333827180088547
6.0,-74.00834,40.725932,-73.99982,40.727127,1,2013,5,18,Saturday,Late Night,0.45372130656540405
4.5,-73.99679,40.747578,-73.996645,40.758102,5,2009,5,17,Sunday,Midday,0.7272225930835577
15.7,-73.997272,40.750477,-73.955004,40.771815,1,2011,11,30,Wednesday,Midday,2.6585023600624385
5.7,-73.964303,40.756422,-73.95209799999999,40.773292,1,2009,12,1,Tuesday,Afternoon,1.329206056845296
6.9,-73.951812,40.769172999999995,-73.96923699999999,40.757735,1,2009,3,13,Friday,Morning,1.206761913973183
10.0,-74.00044799999999,40.747704,-73.965471,40.759391,1,2014,1,10,Friday,Morning,2.00099331181121
10.5,-74.00573399999999,40.743641,-74.006287,40.70833,2,2010,1,18,Monday,Late Night,2.4400766617885865
5.5,-74.00164794921875,40.74094009399415,-74.00572967529298,40.75017547607422,1,2015,3,30,Monday,Midday,0.6729661098053958
10.0,-73.96003723144531,40.78062438964844,-73.97175598144531,40.76593399047852,1,2015,3,9,Monday,Afternoon,1.1859176009744765
4.9,-73.98187800000001,40.778721999999995,-73.987787,40.771163,3,2012,8,26,Sunday,Midday,0.6069665945250958
5.7,-74.002502,40.726696999999994,-73.993987,40.745090999999995,1,2010,2,8,Monday,Night,1.3469031495492796
17.0,-74.013402,40.714062,-73.988897,40.758532,3,2014,5,30,Friday,Afternoon,3.3298654594941985
6.9,-73.983467,40.726277,-73.982605,40.739737,1,2012,6,20,Wednesday,Midday,0.9311479771186567
11.0,-73.989439,40.776503000000005,-73.966752,40.769882,1,2014,9,23,Tuesday,Morning,1.272259565276677
9.7,-73.991901,40.73117,-73.992289,40.749283,1,2011,6,17,Friday,Midday,1.251729391896736
10.0,-73.9585952758789,40.7641830444336,-73.96001434326173,40.779258728027344,1,2015,5,27,Wednesday,Midday,1.0443367557942802
4.9,-73.97704300000001,40.795833,-73.98905500000001,40.795602,3,2011,1,17,Monday,Midday,0.6285492742242021
7.7,-73.99238000000001,40.734704,-73.990077,40.756640999999995,1,2009,8,13,Thursday,Evening,1.520580626658413
7.7,-73.996127,40.75846,-73.99980699999999,40.753539,1,2012,7,12,Thursday,Evening,0.39079486434957766
6.1,-73.955713,40.763913,-73.991062,40.742445,1,2010,9,11,Saturday,Morning,2.3714972468309443
10.1,-73.986885,40.76093,-73.95108499999999,40.782612,5,2012,7,1,Sunday,Late Night,2.3987579136621044
7.7,-73.992168,40.721211,-74.001862,40.736315999999995,1,2009,5,9,Saturday,Afternoon,1.1606078109174525
16.5,-73.978385,40.762941999999995,-73.987015,40.72091,6,2014,8,12,Tuesday,Evening,2.9392410714620287
5.5,-74.008418,40.734875,-74.00357199999999,40.725255,2,2013,8,9,Friday,Evening,0.7115034924209436
12.1,-74.001532,40.732103,-73.960319,40.763751,1,2011,6,22,Wednesday,Late Night,3.0718833096358273
7.7,-73.999193,40.734143,-73.985447,40.752897,1,2012,8,23,Thursday,Midday,1.482258979380958
13.3,-73.982218,40.771384999999995,-73.955748,40.745976,1,2011,1,22,Saturday,Late Night,2.2364838488928176
5.5,-73.968822,40.75764,-73.979761,40.757928,1,2014,10,20,Monday,Evening,0.5728906160602609
6.9,-73.9833,40.7414,-74.0044,40.7417,2,2011,11,26,Saturday,Afternoon,1.104833545402685
8.5,-73.97256999999999,40.759172,-73.95564300000001,40.76603,2,2014,5,6,Tuesday,Afternoon,1.0046677786560376
14.0,-73.978492,40.750282,-73.97018800000001,40.789105,2,2013,2,18,Monday,Evening,2.717544240616726
11.7,-73.982105,40.778682,-73.985045,40.739622,1,2012,8,21,Tuesday,Evening,2.7033345876934267
16.5,-74.00590799999999,40.708587,-73.954925,40.765268,1,2010,5,21,Friday,Morning,4.739637520724515
5.5,-73.983598,40.738008,-73.97617199999999,40.74856,1,2013,3,26,Tuesday,Morning,0.8262850459311305
6.5,-73.966277,40.764859,-73.984789,40.739597,1,2011,6,3,Friday,Late Night,1.9964649679366688
4.1,-73.98444,40.761075,-73.976288,40.763482,1,2009,11,27,Friday,Evening,0.4579166377795221
5.5,-73.97834499999999,40.76402,-73.96392,40.757882,3,2013,7,22,Monday,Evening,0.8659395769071845
8.5,-73.969177,40.757551,-73.97776400000001,40.763169,1,2014,11,7,Friday,Evening,0.5938634997355594
5.0,-73.98070526123048,40.76496505737305,-73.98619842529298,40.75588607788085,1,2015,1,9,Friday,Morning,0.6900767459437737
11.7,-73.96856,40.767346999999994,-74.006227,40.733182,2,2011,7,16,Saturday,Evening,3.0758115441275025
6.0,-73.982636,40.757145,-73.97510799999999,40.756003,1,2014,7,29,Tuesday,Afternoon,0.4018448618550539
16.0,-73.97574300000001,40.756817,-74.001692,40.719832,1,2013,12,7,Saturday,Midday,2.8942445132346792
6.9,-73.984135,40.737225,-73.980687,40.757867,1,2010,3,8,Monday,Morning,1.4376875523250303
10.5,-73.971254,40.782857,-73.977721,40.755790000000005,1,2011,4,12,Tuesday,Afternoon,1.9006363519930236
10.0,-73.983478,40.767955,-73.969045,40.790737,1,2014,4,4,Friday,Evening,1.745948357103635
12.0,-73.999086,40.73973,-73.975782,40.755241,1,2013,9,27,Friday,Evening,1.6238502839121194
8.1,-73.970455,40.799142,-73.95503000000001,40.787395,1,2012,5,17,Thursday,Morning,1.1445275814406053
5.7,-73.991017,40.734997,-73.992288,40.74916,1,2010,7,18,Sunday,Afternoon,0.9808885900071302
12.9,-73.973569,40.792419,-73.940528,40.845458,1,2009,7,13,Monday,Late Night,4.051718947070006
6.0,-73.99276733398438,40.72429656982422,-74.00606536865234,40.73152160644531,2,2015,2,27,Friday,Midday,0.8568005408253769
5.3,-73.98986500000001,40.757115,-73.983079,40.772198,1,2012,4,2,Monday,Midday,1.1010466184223815
